Target_Image,Masked_Image
../Inspaint_data/Train_Data/Target/target17066.png,../Inspaint_data/Train_Data/Masked/mask17066.png
../Inspaint_data/Train_Data/Target/target9688.jpg,../Inspaint_data/Train_Data/Masked/mask9688.jpg
../Inspaint_data/Train_Data/Target/target10577.png,../Inspaint_data/Train_Data/Masked/mask10577.png
../Inspaint_data/Train_Data/Target/target10205.png,../Inspaint_data/Train_Data/Masked/mask10205.png
../Inspaint_data/Train_Data/Target/target1766.jpg,../Inspaint_data/Train_Data/Masked/mask1766.jpg
../Inspaint_data/Train_Data/Target/target4177.jpg,../Inspaint_data/Train_Data/Masked/mask4177.jpg
../Inspaint_data/Train_Data/Target/target13407.png,../Inspaint_data/Train_Data/Masked/mask13407.png
../Inspaint_data/Train_Data/Target/target13774.png,../Inspaint_data/Train_Data/Masked/mask13774.png
../Inspaint_data/Train_Data/Target/target10776.png,../Inspaint_data/Train_Data/Masked/mask10776.png
../Inspaint_data/Train_Data/Target/target9758.jpg,../Inspaint_data/Train_Data/Masked/mask9758.jpg
../Inspaint_data/Train_Data/Target/target11669.png,../Inspaint_data/Train_Data/Masked/mask11669.png
../Inspaint_data/Train_Data/Target/target6870.jpg,../Inspaint_data/Train_Data/Masked/mask6870.jpg
../Inspaint_data/Train_Data/Target/target13827.png,../Inspaint_data/Train_Data/Masked/mask13827.png
../Inspaint_data/Train_Data/Target/target10800.png,../Inspaint_data/Train_Data/Masked/mask10800.png
../Inspaint_data/Train_Data/Target/target5591.jpg,../Inspaint_data/Train_Data/Masked/mask5591.jpg
../Inspaint_data/Train_Data/Target/target3452.jpg,../Inspaint_data/Train_Data/Masked/mask3452.jpg
../Inspaint_data/Train_Data/Target/target17536.png,../Inspaint_data/Train_Data/Masked/mask17536.png
../Inspaint_data/Train_Data/Target/target8057.jpg,../Inspaint_data/Train_Data/Masked/mask8057.jpg
../Inspaint_data/Train_Data/Target/target7100.jpg,../Inspaint_data/Train_Data/Masked/mask7100.jpg
../Inspaint_data/Train_Data/Target/target15738.png,../Inspaint_data/Train_Data/Masked/mask15738.png
../Inspaint_data/Train_Data/Target/target3563.jpg,../Inspaint_data/Train_Data/Masked/mask3563.jpg
../Inspaint_data/Train_Data/Target/target18982.png,../Inspaint_data/Train_Data/Masked/mask18982.png
../Inspaint_data/Train_Data/Target/target945.jpg,../Inspaint_data/Train_Data/Masked/mask945.jpg
../Inspaint_data/Train_Data/Target/target18373.png,../Inspaint_data/Train_Data/Masked/mask18373.png
../Inspaint_data/Train_Data/Target/target272.jpg,../Inspaint_data/Train_Data/Masked/mask272.jpg
../Inspaint_data/Train_Data/Target/target8806.jpg,../Inspaint_data/Train_Data/Masked/mask8806.jpg
../Inspaint_data/Train_Data/Target/target7701.jpg,../Inspaint_data/Train_Data/Masked/mask7701.jpg
../Inspaint_data/Train_Data/Target/target5502.jpg,../Inspaint_data/Train_Data/Masked/mask5502.jpg
../Inspaint_data/Train_Data/Target/target290.jpg,../Inspaint_data/Train_Data/Masked/mask290.jpg
../Inspaint_data/Train_Data/Target/target8785.jpg,../Inspaint_data/Train_Data/Masked/mask8785.jpg
../Inspaint_data/Train_Data/Target/target10217.png,../Inspaint_data/Train_Data/Masked/mask10217.png
../Inspaint_data/Train_Data/Target/target17834.png,../Inspaint_data/Train_Data/Masked/mask17834.png
../Inspaint_data/Train_Data/Target/target13371.png,../Inspaint_data/Train_Data/Masked/mask13371.png
../Inspaint_data/Train_Data/Target/target18232.png,../Inspaint_data/Train_Data/Masked/mask18232.png
../Inspaint_data/Train_Data/Target/target18216.png,../Inspaint_data/Train_Data/Masked/mask18216.png
../Inspaint_data/Train_Data/Target/target8993.jpg,../Inspaint_data/Train_Data/Masked/mask8993.jpg
../Inspaint_data/Train_Data/Target/target12354.png,../Inspaint_data/Train_Data/Masked/mask12354.png
../Inspaint_data/Train_Data/Target/target5586.jpg,../Inspaint_data/Train_Data/Masked/mask5586.jpg
../Inspaint_data/Train_Data/Target/target4457.jpg,../Inspaint_data/Train_Data/Masked/mask4457.jpg
../Inspaint_data/Train_Data/Target/target16844.png,../Inspaint_data/Train_Data/Masked/mask16844.png
../Inspaint_data/Train_Data/Target/target1715.jpg,../Inspaint_data/Train_Data/Masked/mask1715.jpg
../Inspaint_data/Train_Data/Target/target3476.jpg,../Inspaint_data/Train_Data/Masked/mask3476.jpg
../Inspaint_data/Train_Data/Target/target1630.jpg,../Inspaint_data/Train_Data/Masked/mask1630.jpg
../Inspaint_data/Train_Data/Target/target16150.png,../Inspaint_data/Train_Data/Masked/mask16150.png
../Inspaint_data/Train_Data/Target/target9307.jpg,../Inspaint_data/Train_Data/Masked/mask9307.jpg
../Inspaint_data/Train_Data/Target/target16608.png,../Inspaint_data/Train_Data/Masked/mask16608.png
../Inspaint_data/Train_Data/Target/target13994.png,../Inspaint_data/Train_Data/Masked/mask13994.png
../Inspaint_data/Train_Data/Target/target5967.jpg,../Inspaint_data/Train_Data/Masked/mask5967.jpg
../Inspaint_data/Train_Data/Target/target12133.png,../Inspaint_data/Train_Data/Masked/mask12133.png
../Inspaint_data/Train_Data/Target/target13363.png,../Inspaint_data/Train_Data/Masked/mask13363.png
../Inspaint_data/Train_Data/Target/target17451.png,../Inspaint_data/Train_Data/Masked/mask17451.png
../Inspaint_data/Train_Data/Target/target10395.png,../Inspaint_data/Train_Data/Masked/mask10395.png
../Inspaint_data/Train_Data/Target/target4332.jpg,../Inspaint_data/Train_Data/Masked/mask4332.jpg
../Inspaint_data/Train_Data/Target/target1625.jpg,../Inspaint_data/Train_Data/Masked/mask1625.jpg
../Inspaint_data/Train_Data/Target/target3027.jpg,../Inspaint_data/Train_Data/Masked/mask3027.jpg
../Inspaint_data/Train_Data/Target/target17196.png,../Inspaint_data/Train_Data/Masked/mask17196.png
../Inspaint_data/Train_Data/Target/target7497.jpg,../Inspaint_data/Train_Data/Masked/mask7497.jpg
../Inspaint_data/Train_Data/Target/target11550.png,../Inspaint_data/Train_Data/Masked/mask11550.png
../Inspaint_data/Train_Data/Target/target16194.png,../Inspaint_data/Train_Data/Masked/mask16194.png
../Inspaint_data/Train_Data/Target/target14202.png,../Inspaint_data/Train_Data/Masked/mask14202.png
../Inspaint_data/Train_Data/Target/target1736.jpg,../Inspaint_data/Train_Data/Masked/mask1736.jpg
../Inspaint_data/Train_Data/Target/target18557.png,../Inspaint_data/Train_Data/Masked/mask18557.png
../Inspaint_data/Train_Data/Target/target5350.jpg,../Inspaint_data/Train_Data/Masked/mask5350.jpg
../Inspaint_data/Train_Data/Target/target17239.png,../Inspaint_data/Train_Data/Masked/mask17239.png
../Inspaint_data/Train_Data/Target/target5051.jpg,../Inspaint_data/Train_Data/Masked/mask5051.jpg
../Inspaint_data/Train_Data/Target/target1648.jpg,../Inspaint_data/Train_Data/Masked/mask1648.jpg
../Inspaint_data/Train_Data/Target/target2773.jpg,../Inspaint_data/Train_Data/Masked/mask2773.jpg
../Inspaint_data/Train_Data/Target/target14935.png,../Inspaint_data/Train_Data/Masked/mask14935.png
../Inspaint_data/Train_Data/Target/target13389.png,../Inspaint_data/Train_Data/Masked/mask13389.png
../Inspaint_data/Train_Data/Target/target11489.png,../Inspaint_data/Train_Data/Masked/mask11489.png
../Inspaint_data/Train_Data/Target/target14642.png,../Inspaint_data/Train_Data/Masked/mask14642.png
../Inspaint_data/Train_Data/Target/target9541.jpg,../Inspaint_data/Train_Data/Masked/mask9541.jpg
../Inspaint_data/Train_Data/Target/target19450.png,../Inspaint_data/Train_Data/Masked/mask19450.png
../Inspaint_data/Train_Data/Target/target14796.png,../Inspaint_data/Train_Data/Masked/mask14796.png
../Inspaint_data/Train_Data/Target/target15716.png,../Inspaint_data/Train_Data/Masked/mask15716.png
../Inspaint_data/Train_Data/Target/target5415.jpg,../Inspaint_data/Train_Data/Masked/mask5415.jpg
../Inspaint_data/Train_Data/Target/target17398.png,../Inspaint_data/Train_Data/Masked/mask17398.png
../Inspaint_data/Train_Data/Target/target16309.png,../Inspaint_data/Train_Data/Masked/mask16309.png
../Inspaint_data/Train_Data/Target/target11934.png,../Inspaint_data/Train_Data/Masked/mask11934.png
../Inspaint_data/Train_Data/Target/target3362.jpg,../Inspaint_data/Train_Data/Masked/mask3362.jpg
../Inspaint_data/Train_Data/Target/target3813.jpg,../Inspaint_data/Train_Data/Masked/mask3813.jpg
../Inspaint_data/Train_Data/Target/target48.jpg,../Inspaint_data/Train_Data/Masked/mask48.jpg
../Inspaint_data/Train_Data/Target/target583.jpg,../Inspaint_data/Train_Data/Masked/mask583.jpg
../Inspaint_data/Train_Data/Target/target529.jpg,../Inspaint_data/Train_Data/Masked/mask529.jpg
../Inspaint_data/Train_Data/Target/target14062.png,../Inspaint_data/Train_Data/Masked/mask14062.png
../Inspaint_data/Train_Data/Target/target15502.png,../Inspaint_data/Train_Data/Masked/mask15502.png
../Inspaint_data/Train_Data/Target/target19654.png,../Inspaint_data/Train_Data/Masked/mask19654.png
../Inspaint_data/Train_Data/Target/target2443.jpg,../Inspaint_data/Train_Data/Masked/mask2443.jpg
../Inspaint_data/Train_Data/Target/target5719.jpg,../Inspaint_data/Train_Data/Masked/mask5719.jpg
../Inspaint_data/Train_Data/Target/target14682.png,../Inspaint_data/Train_Data/Masked/mask14682.png
../Inspaint_data/Train_Data/Target/target16484.png,../Inspaint_data/Train_Data/Masked/mask16484.png
../Inspaint_data/Train_Data/Target/target4342.jpg,../Inspaint_data/Train_Data/Masked/mask4342.jpg
../Inspaint_data/Train_Data/Target/target803.jpg,../Inspaint_data/Train_Data/Masked/mask803.jpg
../Inspaint_data/Train_Data/Target/target695.jpg,../Inspaint_data/Train_Data/Masked/mask695.jpg
../Inspaint_data/Train_Data/Target/target12729.png,../Inspaint_data/Train_Data/Masked/mask12729.png
../Inspaint_data/Train_Data/Target/target11003.png,../Inspaint_data/Train_Data/Masked/mask11003.png
../Inspaint_data/Train_Data/Target/target19883.png,../Inspaint_data/Train_Data/Masked/mask19883.png
../Inspaint_data/Train_Data/Target/target5806.jpg,../Inspaint_data/Train_Data/Masked/mask5806.jpg
../Inspaint_data/Train_Data/Target/target18737.png,../Inspaint_data/Train_Data/Masked/mask18737.png
../Inspaint_data/Train_Data/Target/target1872.jpg,../Inspaint_data/Train_Data/Masked/mask1872.jpg
../Inspaint_data/Train_Data/Target/target8417.jpg,../Inspaint_data/Train_Data/Masked/mask8417.jpg
../Inspaint_data/Train_Data/Target/target13495.png,../Inspaint_data/Train_Data/Masked/mask13495.png
../Inspaint_data/Train_Data/Target/target2587.jpg,../Inspaint_data/Train_Data/Masked/mask2587.jpg
../Inspaint_data/Train_Data/Target/target17264.png,../Inspaint_data/Train_Data/Masked/mask17264.png
../Inspaint_data/Train_Data/Target/target2420.jpg,../Inspaint_data/Train_Data/Masked/mask2420.jpg
../Inspaint_data/Train_Data/Target/target19842.png,../Inspaint_data/Train_Data/Masked/mask19842.png
../Inspaint_data/Train_Data/Target/target5599.jpg,../Inspaint_data/Train_Data/Masked/mask5599.jpg
../Inspaint_data/Train_Data/Target/target8941.jpg,../Inspaint_data/Train_Data/Masked/mask8941.jpg
../Inspaint_data/Train_Data/Target/target14569.png,../Inspaint_data/Train_Data/Masked/mask14569.png
../Inspaint_data/Train_Data/Target/target70.jpg,../Inspaint_data/Train_Data/Masked/mask70.jpg
../Inspaint_data/Train_Data/Target/target18374.png,../Inspaint_data/Train_Data/Masked/mask18374.png
../Inspaint_data/Train_Data/Target/target8832.jpg,../Inspaint_data/Train_Data/Masked/mask8832.jpg
../Inspaint_data/Train_Data/Target/target1899.jpg,../Inspaint_data/Train_Data/Masked/mask1899.jpg
../Inspaint_data/Train_Data/Target/target12764.png,../Inspaint_data/Train_Data/Masked/mask12764.png
../Inspaint_data/Train_Data/Target/target13238.png,../Inspaint_data/Train_Data/Masked/mask13238.png
../Inspaint_data/Train_Data/Target/target18776.png,../Inspaint_data/Train_Data/Masked/mask18776.png
../Inspaint_data/Train_Data/Target/target11019.png,../Inspaint_data/Train_Data/Masked/mask11019.png
../Inspaint_data/Train_Data/Target/target18899.png,../Inspaint_data/Train_Data/Masked/mask18899.png
../Inspaint_data/Train_Data/Target/target6259.jpg,../Inspaint_data/Train_Data/Masked/mask6259.jpg
../Inspaint_data/Train_Data/Target/target12379.png,../Inspaint_data/Train_Data/Masked/mask12379.png
../Inspaint_data/Train_Data/Target/target12136.png,../Inspaint_data/Train_Data/Masked/mask12136.png
../Inspaint_data/Train_Data/Target/target3330.jpg,../Inspaint_data/Train_Data/Masked/mask3330.jpg
../Inspaint_data/Train_Data/Target/target6223.jpg,../Inspaint_data/Train_Data/Masked/mask6223.jpg
../Inspaint_data/Train_Data/Target/target11640.png,../Inspaint_data/Train_Data/Masked/mask11640.png
../Inspaint_data/Train_Data/Target/target4841.jpg,../Inspaint_data/Train_Data/Masked/mask4841.jpg
../Inspaint_data/Train_Data/Target/target4018.jpg,../Inspaint_data/Train_Data/Masked/mask4018.jpg
../Inspaint_data/Train_Data/Target/target8513.jpg,../Inspaint_data/Train_Data/Masked/mask8513.jpg
../Inspaint_data/Train_Data/Target/target12063.png,../Inspaint_data/Train_Data/Masked/mask12063.png
../Inspaint_data/Train_Data/Target/target9372.jpg,../Inspaint_data/Train_Data/Masked/mask9372.jpg
../Inspaint_data/Train_Data/Target/target2020.jpg,../Inspaint_data/Train_Data/Masked/mask2020.jpg
../Inspaint_data/Train_Data/Target/target926.jpg,../Inspaint_data/Train_Data/Masked/mask926.jpg
../Inspaint_data/Train_Data/Target/target16796.png,../Inspaint_data/Train_Data/Masked/mask16796.png
../Inspaint_data/Train_Data/Target/target340.jpg,../Inspaint_data/Train_Data/Masked/mask340.jpg
../Inspaint_data/Train_Data/Target/target18200.png,../Inspaint_data/Train_Data/Masked/mask18200.png
../Inspaint_data/Train_Data/Target/target841.jpg,../Inspaint_data/Train_Data/Masked/mask841.jpg
../Inspaint_data/Train_Data/Target/target16931.png,../Inspaint_data/Train_Data/Masked/mask16931.png
../Inspaint_data/Train_Data/Target/target5896.jpg,../Inspaint_data/Train_Data/Masked/mask5896.jpg
../Inspaint_data/Train_Data/Target/target12049.png,../Inspaint_data/Train_Data/Masked/mask12049.png
../Inspaint_data/Train_Data/Target/target6152.jpg,../Inspaint_data/Train_Data/Masked/mask6152.jpg
../Inspaint_data/Train_Data/Target/target8384.jpg,../Inspaint_data/Train_Data/Masked/mask8384.jpg
../Inspaint_data/Train_Data/Target/target18595.png,../Inspaint_data/Train_Data/Masked/mask18595.png
../Inspaint_data/Train_Data/Target/target15881.png,../Inspaint_data/Train_Data/Masked/mask15881.png
../Inspaint_data/Train_Data/Target/target19132.png,../Inspaint_data/Train_Data/Masked/mask19132.png
../Inspaint_data/Train_Data/Target/target14846.png,../Inspaint_data/Train_Data/Masked/mask14846.png
../Inspaint_data/Train_Data/Target/target1917.jpg,../Inspaint_data/Train_Data/Masked/mask1917.jpg
../Inspaint_data/Train_Data/Target/target7324.jpg,../Inspaint_data/Train_Data/Masked/mask7324.jpg
../Inspaint_data/Train_Data/Target/target12724.png,../Inspaint_data/Train_Data/Masked/mask12724.png
../Inspaint_data/Train_Data/Target/target15393.png,../Inspaint_data/Train_Data/Masked/mask15393.png
../Inspaint_data/Train_Data/Target/target4483.jpg,../Inspaint_data/Train_Data/Masked/mask4483.jpg
../Inspaint_data/Train_Data/Target/target588.jpg,../Inspaint_data/Train_Data/Masked/mask588.jpg
../Inspaint_data/Train_Data/Target/target14810.png,../Inspaint_data/Train_Data/Masked/mask14810.png
../Inspaint_data/Train_Data/Target/target289.jpg,../Inspaint_data/Train_Data/Masked/mask289.jpg
../Inspaint_data/Train_Data/Target/target12989.png,../Inspaint_data/Train_Data/Masked/mask12989.png
../Inspaint_data/Train_Data/Target/target1039.jpg,../Inspaint_data/Train_Data/Masked/mask1039.jpg
../Inspaint_data/Train_Data/Target/target187.jpg,../Inspaint_data/Train_Data/Masked/mask187.jpg
../Inspaint_data/Train_Data/Target/target17760.png,../Inspaint_data/Train_Data/Masked/mask17760.png
../Inspaint_data/Train_Data/Target/target18399.png,../Inspaint_data/Train_Data/Masked/mask18399.png
../Inspaint_data/Train_Data/Target/target5701.jpg,../Inspaint_data/Train_Data/Masked/mask5701.jpg
../Inspaint_data/Train_Data/Target/target15432.png,../Inspaint_data/Train_Data/Masked/mask15432.png
../Inspaint_data/Train_Data/Target/target9634.jpg,../Inspaint_data/Train_Data/Masked/mask9634.jpg
../Inspaint_data/Train_Data/Target/target17302.png,../Inspaint_data/Train_Data/Masked/mask17302.png
../Inspaint_data/Train_Data/Target/target15874.png,../Inspaint_data/Train_Data/Masked/mask15874.png
../Inspaint_data/Train_Data/Target/target3720.jpg,../Inspaint_data/Train_Data/Masked/mask3720.jpg
../Inspaint_data/Train_Data/Target/target2629.jpg,../Inspaint_data/Train_Data/Masked/mask2629.jpg
../Inspaint_data/Train_Data/Target/target11362.png,../Inspaint_data/Train_Data/Masked/mask11362.png
../Inspaint_data/Train_Data/Target/target18588.png,../Inspaint_data/Train_Data/Masked/mask18588.png
../Inspaint_data/Train_Data/Target/target10658.png,../Inspaint_data/Train_Data/Masked/mask10658.png
../Inspaint_data/Train_Data/Target/target3505.jpg,../Inspaint_data/Train_Data/Masked/mask3505.jpg
../Inspaint_data/Train_Data/Target/target4333.jpg,../Inspaint_data/Train_Data/Masked/mask4333.jpg
../Inspaint_data/Train_Data/Target/target2378.jpg,../Inspaint_data/Train_Data/Masked/mask2378.jpg
../Inspaint_data/Train_Data/Target/target57.jpg,../Inspaint_data/Train_Data/Masked/mask57.jpg
../Inspaint_data/Train_Data/Target/target10472.png,../Inspaint_data/Train_Data/Masked/mask10472.png
../Inspaint_data/Train_Data/Target/target7622.jpg,../Inspaint_data/Train_Data/Masked/mask7622.jpg
../Inspaint_data/Train_Data/Target/target12786.png,../Inspaint_data/Train_Data/Masked/mask12786.png
../Inspaint_data/Train_Data/Target/target2932.jpg,../Inspaint_data/Train_Data/Masked/mask2932.jpg
../Inspaint_data/Train_Data/Target/target1432.jpg,../Inspaint_data/Train_Data/Masked/mask1432.jpg
../Inspaint_data/Train_Data/Target/target1909.jpg,../Inspaint_data/Train_Data/Masked/mask1909.jpg
../Inspaint_data/Train_Data/Target/target11541.png,../Inspaint_data/Train_Data/Masked/mask11541.png
../Inspaint_data/Train_Data/Target/target5909.jpg,../Inspaint_data/Train_Data/Masked/mask5909.jpg
../Inspaint_data/Train_Data/Target/target19255.png,../Inspaint_data/Train_Data/Masked/mask19255.png
../Inspaint_data/Train_Data/Target/target6862.jpg,../Inspaint_data/Train_Data/Masked/mask6862.jpg
../Inspaint_data/Train_Data/Target/target16855.png,../Inspaint_data/Train_Data/Masked/mask16855.png
../Inspaint_data/Train_Data/Target/target17827.png,../Inspaint_data/Train_Data/Masked/mask17827.png
../Inspaint_data/Train_Data/Target/target12839.png,../Inspaint_data/Train_Data/Masked/mask12839.png
../Inspaint_data/Train_Data/Target/target15364.png,../Inspaint_data/Train_Data/Masked/mask15364.png
../Inspaint_data/Train_Data/Target/target10351.png,../Inspaint_data/Train_Data/Masked/mask10351.png
../Inspaint_data/Train_Data/Target/target16217.png,../Inspaint_data/Train_Data/Masked/mask16217.png
../Inspaint_data/Train_Data/Target/target7748.jpg,../Inspaint_data/Train_Data/Masked/mask7748.jpg
../Inspaint_data/Train_Data/Target/target3880.jpg,../Inspaint_data/Train_Data/Masked/mask3880.jpg
../Inspaint_data/Train_Data/Target/target6269.jpg,../Inspaint_data/Train_Data/Masked/mask6269.jpg
../Inspaint_data/Train_Data/Target/target780.jpg,../Inspaint_data/Train_Data/Masked/mask780.jpg
../Inspaint_data/Train_Data/Target/target18763.png,../Inspaint_data/Train_Data/Masked/mask18763.png
../Inspaint_data/Train_Data/Target/target14041.png,../Inspaint_data/Train_Data/Masked/mask14041.png
../Inspaint_data/Train_Data/Target/target18793.png,../Inspaint_data/Train_Data/Masked/mask18793.png
../Inspaint_data/Train_Data/Target/target11843.png,../Inspaint_data/Train_Data/Masked/mask11843.png
../Inspaint_data/Train_Data/Target/target11731.png,../Inspaint_data/Train_Data/Masked/mask11731.png
../Inspaint_data/Train_Data/Target/target19603.png,../Inspaint_data/Train_Data/Masked/mask19603.png
../Inspaint_data/Train_Data/Target/target14445.png,../Inspaint_data/Train_Data/Masked/mask14445.png
../Inspaint_data/Train_Data/Target/target14548.png,../Inspaint_data/Train_Data/Masked/mask14548.png
../Inspaint_data/Train_Data/Target/target3287.jpg,../Inspaint_data/Train_Data/Masked/mask3287.jpg
../Inspaint_data/Train_Data/Target/target14778.png,../Inspaint_data/Train_Data/Masked/mask14778.png
../Inspaint_data/Train_Data/Target/target6469.jpg,../Inspaint_data/Train_Data/Masked/mask6469.jpg
../Inspaint_data/Train_Data/Target/target7213.jpg,../Inspaint_data/Train_Data/Masked/mask7213.jpg
../Inspaint_data/Train_Data/Target/target11998.png,../Inspaint_data/Train_Data/Masked/mask11998.png
../Inspaint_data/Train_Data/Target/target13293.png,../Inspaint_data/Train_Data/Masked/mask13293.png
../Inspaint_data/Train_Data/Target/target7569.jpg,../Inspaint_data/Train_Data/Masked/mask7569.jpg
../Inspaint_data/Train_Data/Target/target10096.png,../Inspaint_data/Train_Data/Masked/mask10096.png
../Inspaint_data/Train_Data/Target/target11530.png,../Inspaint_data/Train_Data/Masked/mask11530.png
../Inspaint_data/Train_Data/Target/target3800.jpg,../Inspaint_data/Train_Data/Masked/mask3800.jpg
../Inspaint_data/Train_Data/Target/target14565.png,../Inspaint_data/Train_Data/Masked/mask14565.png
../Inspaint_data/Train_Data/Target/target8293.jpg,../Inspaint_data/Train_Data/Masked/mask8293.jpg
../Inspaint_data/Train_Data/Target/target14623.png,../Inspaint_data/Train_Data/Masked/mask14623.png
../Inspaint_data/Train_Data/Target/target6145.jpg,../Inspaint_data/Train_Data/Masked/mask6145.jpg
../Inspaint_data/Train_Data/Target/target5554.jpg,../Inspaint_data/Train_Data/Masked/mask5554.jpg
../Inspaint_data/Train_Data/Target/target6389.jpg,../Inspaint_data/Train_Data/Masked/mask6389.jpg
../Inspaint_data/Train_Data/Target/target10656.png,../Inspaint_data/Train_Data/Masked/mask10656.png
../Inspaint_data/Train_Data/Target/target7741.jpg,../Inspaint_data/Train_Data/Masked/mask7741.jpg
../Inspaint_data/Train_Data/Target/target8211.jpg,../Inspaint_data/Train_Data/Masked/mask8211.jpg
../Inspaint_data/Train_Data/Target/target9995.jpg,../Inspaint_data/Train_Data/Masked/mask9995.jpg
../Inspaint_data/Train_Data/Target/target7794.jpg,../Inspaint_data/Train_Data/Masked/mask7794.jpg
../Inspaint_data/Train_Data/Target/target18198.png,../Inspaint_data/Train_Data/Masked/mask18198.png
../Inspaint_data/Train_Data/Target/target8041.jpg,../Inspaint_data/Train_Data/Masked/mask8041.jpg
../Inspaint_data/Train_Data/Target/target16799.png,../Inspaint_data/Train_Data/Masked/mask16799.png
../Inspaint_data/Train_Data/Target/target2734.jpg,../Inspaint_data/Train_Data/Masked/mask2734.jpg
../Inspaint_data/Train_Data/Target/target5821.jpg,../Inspaint_data/Train_Data/Masked/mask5821.jpg
../Inspaint_data/Train_Data/Target/target17065.png,../Inspaint_data/Train_Data/Masked/mask17065.png
../Inspaint_data/Train_Data/Target/target245.jpg,../Inspaint_data/Train_Data/Masked/mask245.jpg
../Inspaint_data/Train_Data/Target/target12516.png,../Inspaint_data/Train_Data/Masked/mask12516.png
../Inspaint_data/Train_Data/Target/target19995.png,../Inspaint_data/Train_Data/Masked/mask19995.png
../Inspaint_data/Train_Data/Target/target16769.png,../Inspaint_data/Train_Data/Masked/mask16769.png
../Inspaint_data/Train_Data/Target/target16259.png,../Inspaint_data/Train_Data/Masked/mask16259.png
../Inspaint_data/Train_Data/Target/target10464.png,../Inspaint_data/Train_Data/Masked/mask10464.png
../Inspaint_data/Train_Data/Target/target10043.png,../Inspaint_data/Train_Data/Masked/mask10043.png
../Inspaint_data/Train_Data/Target/target12452.png,../Inspaint_data/Train_Data/Masked/mask12452.png
../Inspaint_data/Train_Data/Target/target14406.png,../Inspaint_data/Train_Data/Masked/mask14406.png
../Inspaint_data/Train_Data/Target/target9055.jpg,../Inspaint_data/Train_Data/Masked/mask9055.jpg
../Inspaint_data/Train_Data/Target/target19529.png,../Inspaint_data/Train_Data/Masked/mask19529.png
../Inspaint_data/Train_Data/Target/target4513.jpg,../Inspaint_data/Train_Data/Masked/mask4513.jpg
../Inspaint_data/Train_Data/Target/target1571.jpg,../Inspaint_data/Train_Data/Masked/mask1571.jpg
../Inspaint_data/Train_Data/Target/target16568.png,../Inspaint_data/Train_Data/Masked/mask16568.png
../Inspaint_data/Train_Data/Target/target9485.jpg,../Inspaint_data/Train_Data/Masked/mask9485.jpg
../Inspaint_data/Train_Data/Target/target17959.png,../Inspaint_data/Train_Data/Masked/mask17959.png
../Inspaint_data/Train_Data/Target/target12736.png,../Inspaint_data/Train_Data/Masked/mask12736.png
../Inspaint_data/Train_Data/Target/target9426.jpg,../Inspaint_data/Train_Data/Masked/mask9426.jpg
../Inspaint_data/Train_Data/Target/target13983.png,../Inspaint_data/Train_Data/Masked/mask13983.png
../Inspaint_data/Train_Data/Target/target14131.png,../Inspaint_data/Train_Data/Masked/mask14131.png
../Inspaint_data/Train_Data/Target/target7318.jpg,../Inspaint_data/Train_Data/Masked/mask7318.jpg
../Inspaint_data/Train_Data/Target/target4644.jpg,../Inspaint_data/Train_Data/Masked/mask4644.jpg
../Inspaint_data/Train_Data/Target/target2045.jpg,../Inspaint_data/Train_Data/Masked/mask2045.jpg
../Inspaint_data/Train_Data/Target/target16813.png,../Inspaint_data/Train_Data/Masked/mask16813.png
../Inspaint_data/Train_Data/Target/target4053.jpg,../Inspaint_data/Train_Data/Masked/mask4053.jpg
../Inspaint_data/Train_Data/Target/target15935.png,../Inspaint_data/Train_Data/Masked/mask15935.png
../Inspaint_data/Train_Data/Target/target15744.png,../Inspaint_data/Train_Data/Masked/mask15744.png
../Inspaint_data/Train_Data/Target/target3145.jpg,../Inspaint_data/Train_Data/Masked/mask3145.jpg
../Inspaint_data/Train_Data/Target/target10339.png,../Inspaint_data/Train_Data/Masked/mask10339.png
../Inspaint_data/Train_Data/Target/target4234.jpg,../Inspaint_data/Train_Data/Masked/mask4234.jpg
../Inspaint_data/Train_Data/Target/target19555.png,../Inspaint_data/Train_Data/Masked/mask19555.png
../Inspaint_data/Train_Data/Target/target11551.png,../Inspaint_data/Train_Data/Masked/mask11551.png
../Inspaint_data/Train_Data/Target/target13415.png,../Inspaint_data/Train_Data/Masked/mask13415.png
../Inspaint_data/Train_Data/Target/target5483.jpg,../Inspaint_data/Train_Data/Masked/mask5483.jpg
../Inspaint_data/Train_Data/Target/target12642.png,../Inspaint_data/Train_Data/Masked/mask12642.png
../Inspaint_data/Train_Data/Target/target17479.png,../Inspaint_data/Train_Data/Masked/mask17479.png
../Inspaint_data/Train_Data/Target/target6900.jpg,../Inspaint_data/Train_Data/Masked/mask6900.jpg
../Inspaint_data/Train_Data/Target/target12458.png,../Inspaint_data/Train_Data/Masked/mask12458.png
../Inspaint_data/Train_Data/Target/target3220.jpg,../Inspaint_data/Train_Data/Masked/mask3220.jpg
../Inspaint_data/Train_Data/Target/target17709.png,../Inspaint_data/Train_Data/Masked/mask17709.png
../Inspaint_data/Train_Data/Target/target582.jpg,../Inspaint_data/Train_Data/Masked/mask582.jpg
../Inspaint_data/Train_Data/Target/target10050.png,../Inspaint_data/Train_Data/Masked/mask10050.png
../Inspaint_data/Train_Data/Target/target19947.png,../Inspaint_data/Train_Data/Masked/mask19947.png
../Inspaint_data/Train_Data/Target/target19984.png,../Inspaint_data/Train_Data/Masked/mask19984.png
